gene_id	gene_name	A.TpM	B.TpM	A_vs_B.log2FC	A_vs_B.pvalue	A_vs_B.FDR
ENSDARG00000098089	si:ch1073-308d8.1	0	0	0	1	1
ENSDARG00000098090	DYNC1I1 (2 of 2)	0.58	0.6	0.101860057473724	0.827775755165882	1
ENSDARG00000098091	si:ch211-266i2.2	0	0	0	1	1
ENSDARG00000098092	CABZ01060580.1	2.07666666666667	4.22666666666667	1.16657348860636	0.095869896720467	0.477673020676061
ENSDARG00000098093	BX004873.3	0	0	0	1	1
ENSDARG00000098094	si:dkey-146c18.5	1.28333333333333	2.71333333333333	0.751677390877439	0.225368465599023	0.681404640357506
ENSDARG00000098095	si:ch211-212k5.2	0	0	0	1	1
ENSDARG00000098096	SLC12A1	11.4366666666667	14.08	0.387594055197935	0.016008703114893	0.19868634766173
ENSDARG00000098097	CR759816.2	0	0	0	1	1
ENSDARG00000098098	5S_rRNA	0	0	0	1	1
ENSDARG00000098099	zgc:64065	2.10666666666667	2.12666666666667	0.110475067609678	0.598174114902227	0.99881580632796
ENSDARG00000098100	si:ch211-225l7.1	0	0.176666666666667	3.74548399292037	0.054201247569508	0.367187222154038
ENSDARG00000098101	si:dkey-238o14.5	1.41666666666667	0.466666666666667	-0.975483571063237	0.463416841509668	0.902724542819151
ENSDARG00000098103	tefb	9.87666666666667	9.19	-0.019773787571985	0.909052222364213	1
ENSDARG00000098104	CABZ01080371.1	0.623333333333333	0.69	0.085981463899346	0.875491836936608	1
ENSDARG00000098105	tmem106c	13.4466666666667	14.5833333333333	0.203937384070621	0.243629964454007	0.704264634470978
ENSDARG00000098106	si:ch211-215e19.8	0	0	0	1	1
ENSDARG00000098107	hs3st1l1	0.343333333333333	0.206666666666667	-0.61519161588752	0.285187435546807	0.754204843784056
ENSDARG00000098108	dusp2	1.04666666666667	0.563333333333333	-1.01683287726359	0.009773091140132	0.152346369818791
ENSDARG00000098110	CABZ01079550.1	0.056666666666667	0.046666666666667	-0.144848694492577	0.916289499787784	1
ENSDARG00000098111	BX005448.1	3.53666666666667	2.58333333333333	-0.307476503363505	0.499075270254317	0.93280416290799
ENSDARG00000098112	btc	5.31666666666667	4.86	-0.057413389480387	0.767363029786265	1
ENSDARG00000098113	WSCD1 (2 of 2)	0.43	0.743333333333333	0.868681700022655	0.010017907650131	0.154200244047226
ENSDARG00000098114	ctsa	34.9333333333333	44.1366666666667	0.372120415660624	0.155740875371988	0.592090883615662
ENSDARG00000098115	si:dkey-178j11.5	0.193333333333333	0.04	-2.49125965531278	0.156186729504359	0.592650678521033
ENSDARG00000098116	CABZ01089963.1	3.56	5.73333333333333	0.775611196138396	0.007943905544476	0.138094737923002
ENSDARG00000098118	TRAPPC10	4.5	3.67	-0.257909318254769	0.200287384275843	0.651346787378402
ENSDARG00000098119	si:ch73-384n10.6	0	0	0	1	1
ENSDARG00000098120	5S_rRNA	0	0	0	1	1
ENSDARG00000098121	si:ch73-14h10.4	0.663333333333333	0.58	-0.150689841229061	0.653548368537185	1
ENSDARG00000098122	BX005085.2	6.06333333333333	6.73666666666667	0.226807678009948	0.413299226570733	0.859715300217067
ENSDARG00000098123	GNG12 (2 of 2)	0.906666666666667	0.51	-0.704542541202672	0.135461508616924	0.559220947272265
ENSDARG00000098124	trappc2	47.4666666666667	45.01	0.003184729597777	0.987939831547087	1
ENSDARG00000098125	CABZ01072550.1	3.24333333333333	2.55333333333333	-0.261493457597848	0.552239369225616	0.973657044329745
ENSDARG00000098126	si:dkey-14o6.6	9.29666666666667	3.51666666666667	-1.16314600006976	0.357526270427734	0.832937507357663
ENSDARG00000098127	si:ch211-209n20.60	0.023333333333333	0.053333333333333	1.06652548343882	0.467854760230813	0.906532644747548
ENSDARG00000098129	si:dkeyp-97a10.2	2.20666666666667	2.46666666666667	0.240734471928926	0.359182245113894	0.835259361821261
ENSDARG00000098130	BOLA3	10.43	8.15	-0.269584005157193	0.343937289149769	0.818087299092739
ENSDARG00000098131	si:dkey-71e3.4	1.63	1.84	0.401245566279808	0.373610811398154	0.849538055719389
ENSDARG00000098133	si:ch211-281k19.2	0.143333333333333	0.06	-0.474264554719609	0.930226610287764	1
ENSDARG00000098134	CABZ01111946.1	0.196666666666667	0.43	1.06292105102811	0.210399048776297	0.666397601712243
ENSDARG00000098135	stk40	14.8666666666667	16.78	0.25808596187796	0.090516062773817	0.465616422499768
ENSDARG00000098137	BX842593.1	0	0	0	1	1
ENSDARG00000098138	CABZ01060110.1	0	0	0	1	1
ENSDARG00000098139	BX664622.1	0	0.096666666666667	1.65557586406285	0.311048782275224	0.780524161693425
ENSDARG00000098140	ankrd13d	1.43666666666667	0.916666666666667	-0.566011201293307	0.024876354371166	0.251105311460708
ENSDARG00000098141	supt3h	10.6466666666667	16.0266666666667	0.676901446410067	0.00128655956711	0.052868467785477
ENSDARG00000098142	CABZ01079303.1	3.48	3.94333333333333	0.244488135858054	0.691630503179693	1
ENSDARG00000098143	si:dkey-57l19.1	0.126666666666667	0.073333333333333	-0.1569944055232	0.950418524027605	1
ENSDARG00000098145	si:ch211-223g7.1	0	0.063333333333333	1.65557586406285	0.311048782275224	0.780524161693425
ENSDARG00000098147	TCERG1 (2 of 3)	0.1	0.106666666666667	-0.310737099272167	0.822454112578389	1
ENSDARG00000098149	uts2d	1.82333333333333	1.69666666666667	-0.026280782285718	0.942366419004732	1
ENSDARG00000098150	U1	0	0	0	1	1
ENSDARG00000098151	si:ch211-249o11.3	0	0.106666666666667	3.07106516556969	0.109744697083521	0.507630990271443
ENSDARG00000098152	si:ch211-194i8.3	0.02	0.09	1.86286659040075	0.194665137560648	0.642568473869606
ENSDARG00000098153	lhfpl2b	18.35	18.17	0.071567745128207	0.650236322028508	1
ENSDARG00000098158	cpxm1b	1.50666666666667	1.66	0.242913123221198	0.321274057905171	0.792735501410379
ENSDARG00000098159	BX548248.1	0	0	0	1	1
ENSDARG00000098161	cntn4	1.09	0.72	-0.613011444205383	0.083728562204879	0.450705849479244
ENSDARG00000098162	zgc:77748	0	0.02	2.68473897255583	0.166742029154704	0.605568867885718
ENSDARG00000098163	si:dkey-161l11.10	0	0	0	1	1
ENSDARG00000098164	si:ch211-106m9.1	0.136666666666667	0.586666666666667	2.29623568801903	0.020600381462259	0.225890364101478
ENSDARG00000098165	CABZ01046958.1	0.456666666666667	0.096666666666667	-1.07310776860066	0.576081013020681	0.98454853182318
ENSDARG00000098167	si:dkey-176f19.4	0	0	0	1	1
ENSDARG00000098169	5S_rRNA	0	0.13	1.10437769864061	0.413162069711586	0.859715300217067
ENSDARG00000098171	zgc:162193	6.96	5.34333333333333	-0.281408960317597	0.135695016714332	0.559220947272265
ENSDARG00000098172	si:ch211-106g8.48	0	0	0	1	1
ENSDARG00000098173	si:ch211-207b20.2	0.096666666666667	0.05	-0.849722883929405	0.410416501985198	0.859715300217067
ENSDARG00000098174	ACADSB (2 of 2)	7.61333333333333	6.43666666666667	-0.141699043115211	0.540453925549605	0.964955224394715
ENSDARG00000098175	dgkab	0.2	0.213333333333333	0.35652712089181	0.553849782206883	0.974475372649972
ENSDARG00000098176	si:rp71-1h20.5	0.95	1.37666666666667	0.602941985224863	0.116325163525791	0.522186646932342
ENSDARG00000098177	si:dkey-28i19.3	0.203333333333333	0.24	1.70407651851411	0.192537555408975	0.639496687380741
ENSDARG00000098178	or109-4	0	0	0	1	1
ENSDARG00000098179	si:dkeyp-86c4.1	0.123333333333333	0.133333333333333	0.066434996368735	0.973137493281822	1
ENSDARG00000098180	FO704584.1	4.06	4.04666666666667	0.083839767462208	0.685350865113652	1
ENSDARG00000098181	CU929188.3	2.54	2.2	-0.116651910293234	0.482673742369446	0.919910872126855
ENSDARG00000098182	BX001051.1	0	0.496666666666667	1.85872953973201	0.389165209581881	0.850992854994095
ENSDARG00000098183	si:ch211-203c5.3	0.103333333333333	0	-2.18994495458088	0.176648936467461	0.614823431145937
ENSDARG00000098184	si:dkey-24m14.5	0.086666666666667	0.08	-0.020289676609554	0.984918455838827	1
ENSDARG00000098186	TMEM19	15.36	14.6566666666667	-0.029265001915215	0.901626547695925	1
ENSDARG00000098187	kctd14	0.856666666666667	1.19333333333333	0.561060307863755	0.105110379078071	0.497466227151035
ENSDARG00000098188	FP325123.2	0	0	0	1	1
ENSDARG00000098189	si:dkey-16p6.1	0	0	0	1	1
ENSDARG00000098190	CR383668.1	0.706666666666667	0.52	-0.166347890618005	0.913580366495724	1
ENSDARG00000098191	si:dkey-16l2.20	21.1666666666667	25.9666666666667	0.37773405412857	0.025451530463424	0.253908035873629
ENSDARG00000098192	CABZ01002718.1	3.14	3.68666666666667	0.32621855812181	0.09749773538925	0.481471604735842
ENSDARG00000098194	SLC39A11	5.07	5.34333333333333	0.163020143763508	0.406447054448773	0.859715300217067
ENSDARG00000098195	5S_rRNA	0	0	0	1	1
ENSDARG00000098196	zgc:174273	1.21333333333333	1.47	0.344034456342712	0.315064624672529	0.785400820406905
ENSDARG00000098197	si:zfos-632h11.8	0.056666666666667	0.093333333333333	0.989875382430004	0.521695557259847	0.950319648347214
ENSDARG00000098198	5S_rRNA	0	0.83	2.73849055487304	0.223290368803168	0.678737088827213
ENSDARG00000098200	CR847526.1	0	0.27	1.14382854388698	0.389165197598297	0.850992854994095
ENSDARG00000098201	mtmr3	8.51	5.75333333333333	-0.434303989177922	0.055253100157487	0.371076651352908
ENSDARG00000098202	si:ch211-233b16.5	0.04	0.056666666666667	0.457551906115235	0.801777861172203	1
ENSDARG00000098203	APCDD1	0	0	0	1	1
ENSDARG00000098204	CU984600.2	0.103333333333333	0.063333333333333	-0.586656576684476	0.098607774550186	0.483771786561024
ENSDARG00000098206	ptrh1	10.4966666666667	11.0866666666667	0.237770206984436	0.256715320727435	0.721030066980013
ENSDARG00000098208	fn3krp	2.17	1.84	-0.144477349209141	0.572083310250212	0.98454853182318
ENSDARG00000098209	SIMC1	2.17666666666667	2.12666666666667	0.021366195117634	0.945295535400283	1
ENSDARG00000098211	wrn	2.59666666666667	1.74333333333333	-0.482179493937114	0.017866099978459	0.209325845275841
ENSDARG00000098212	CABZ01024848.1	0	0.433333333333333	3.35358190033487	0.060837877744332	0.38726553339829
ENSDARG00000098213	si:ch211-59m15.1	1.12333333333333	1.28333333333333	0.243843614940866	0.612303790135729	1
ENSDARG00000098214	CABZ01072487.1	2.00666666666667	1.72333333333333	-0.108926237043006	0.781292540588482	1
ENSDARG00000098215	BICD2 (2 of 2)	21.8166666666667	21.7866666666667	0.088479984486335	0.572044086386825	0.98454853182318
ENSDARG00000098216	si:ch211-215e19.3	0	0.403333333333333	4.84112030235111	0.004546560486128	0.100580713721548
ENSDARG00000098218	si:dkey-261j11.1	0	0	0	1	1
ENSDARG00000098220	si:ch211-209j12.6	0	0.176666666666667	2.56105259692236	0.196692770326547	0.645508734606844
ENSDARG00000098221	st8sia1	20.8433333333333	19.6466666666667	0.002298692900221	0.986225630531979	1
ENSDARG00000098222	ccbl2	2.08333333333333	1.24666666666667	-0.432892437259861	0.44927215509407	0.890519096488508
ENSDARG00000098223	si:ch211-207m11.3	0	0.906666666666667	0.976471050674105	0.609451064060969	1
ENSDARG00000098224	tmem56b	17.78	18.2466666666667	0.128804191834756	0.333642993142197	0.806736648895267
ENSDARG00000098225	olfce1p	0	0.003333333333333	1.12535100887904	0.389165197598297	0.850992854994095
ENSDARG00000098226	smpd3	2.15	2.27333333333333	0.162960405444581	0.568721729744479	0.98454853182318
ENSDARG00000098227	si:ch211-117l17.3	0	0	0	1	1
ENSDARG00000098228	thrap3b	54.03	65.2266666666667	0.363467851485856	0.126081399743272	0.541658483424254
ENSDARG00000098230	si:dkey-1b17.4	0.42	0.056666666666667	-1.76416719996093	0.209314901215655	0.664936447791057
ENSDARG00000098231	HHEX	6.23333333333333	7.96333333333333	0.420376457353875	0.119370912117033	0.527652205050345
ENSDARG00000098233	TIAM2 (2 of 2)	15.8066666666667	11.55	-0.366218965482088	0.018844727398207	0.21495273404395
ENSDARG00000098235	actr5	6.44	5.75333333333333	-0.03315673869195	0.880725500074015	1
ENSDARG00000098236	BX324142.1	0.186666666666667	0.036666666666667	-1.34501999178972	0.4643755761775	0.9035845893887
ENSDARG00000098237	FBN3	15.68	14.84	0.008354438301693	0.95997759746683	1
ENSDARG00000098238	si:dkey-147f20.9	0.033333333333333	0.013333333333333	-0.613318934593807	0.687019216432232	1
ENSDARG00000098239	zgc:85932	6.68333333333333	4.91333333333333	-0.353304795317739	0.057087243778096	0.375354942357568
ENSDARG00000098240	meis2a	37.1266666666667	31.7666666666667	-0.133134457636598	0.370369449775464	0.846076742486136
ENSDARG00000098241	FANCA	3.49333333333333	2.07	-0.725177142073719	0.001801891531424	0.062364060590839
ENSDARG00000098242	brcc3	7.1	6.29333333333333	-0.08927997426623	0.629161442957909	1
ENSDARG00000098243	ZMYM1 (1 of 2)	0.01	0	-2.20209743553667	0.130658447476293	0.55217738976109
ENSDARG00000098244	si:dkey-19h16.7	0.193333333333333	0.763333333333333	1.87321283018627	0.027152695949027	0.262437604822048
ENSDARG00000098245	cidea	0.22	0.046666666666667	-1.96939031612194	0.095190403211705	0.476028374087201
ENSDARG00000098246	si:ch211-11c3.5	0.04	0	-2.18804360737545	0.1779005218077	0.614823431145937
ENSDARG00000098247	det1	2.54333333333333	2.70333333333333	0.1790407061328	0.463113389588939	0.902525273197719
ENSDARG00000098248	CABZ01081730.2	0.393333333333333	0.49	0.080482036383489	0.972234836876655	1
ENSDARG00000098249	asmt	0.276666666666667	0.38	0.545263774724794	0.211438522521444	0.667430226689163
ENSDARG00000098250	cox7b	167.23	138.093333333333	-0.190271617644437	0.158626918932472	0.595666872939916
ENSDARG00000098252	CPNE9	0.156666666666667	0.006666666666667	-3.26751473516534	0.014827156580629	0.190942359734454
ENSDARG00000098253	S1PR3	1.11	0.733333333333333	-0.529716790505703	0.111084620859329	0.511177820101623
ENSDARG00000098256	CU914622.1	0	0.006666666666667	2.16807259256158	0.242640895221748	0.702808966814645
ENSDARG00000098257	pcdh15a	2.20666666666667	1.87666666666667	-0.146244756669836	0.376840336244832	0.850992854994095
ENSDARG00000098258	SLC16A7	0.883333333333333	0.546666666666667	-0.576321787061105	0.104816049468966	0.496815841991619
ENSDARG00000098259	5S_rRNA	0	0	0	1	1
ENSDARG00000098260	FAM13C (7 of 7)	0.056666666666667	0.01	-1.08555360443856	0.57608101347269	0.98454853182318
ENSDARG00000098261	rtkn2b	3.07333333333333	2.55	-0.167089220900481	0.48282415906997	0.920087421846657
ENSDARG00000098263	tmem132a	0	0.023333333333333	1.88831018556171	0.38916520958188	0.850992854994095
ENSDARG00000098264	5S_rRNA	0	0	0	1	1
ENSDARG00000098265	si:dkey-16p19.1	0	0.1	1.67313583911927	0.297004850193022	0.768021754818682
ENSDARG00000098266	si:ch211-198c1.8	2.16333333333333	1.18666666666667	-0.777456686174124	0.179844167294319	0.618453427904349
ENSDARG00000098267	pde6g	0.33	0	-3.5908113370644	0.05855165341948	0.380177264602003
ENSDARG00000098269	CABZ01079039.1	0.223333333333333	0.56	1.29205502768963	0.016052006408903	0.198836346987294
ENSDARG00000098270	si:dkey-20l4.2	2.89	3.81666666666667	1.57270453022197	0.271760243908403	0.740925305003932
ENSDARG00000098271	CABZ01029902.1	0.016666666666667	0.01	-0.141022292891767	0.953984659512337	1
ENSDARG00000098272	nipbla	16.3233333333333	16.6033333333333	0.112153931037421	0.391363910089897	0.851815640010453
ENSDARG00000098273	zbtb14	16.35	16.7933333333333	0.130605207305357	0.403061558962916	0.859715300217067
ENSDARG00000098277	si:dkey-174e10.3	0.15	0.216666666666667	0.538789389994503	0.525670202617742	0.953849862843556
ENSDARG00000098278	FCGBP (2 of 2)	0.153333333333333	0.17	0.265951881168436	0.573332138846033	0.98454853182318
ENSDARG00000098279	si:dkey-205i10.1	0	0.033333333333333	1.10437769864061	0.413162069711586	0.859715300217067
ENSDARG00000098280	RBM5	29.0333333333333	32.3666666666667	0.240166557846201	0.147967285923752	0.582786602148597
ENSDARG00000098283	CABZ01084887.1	0	0	0	1	1
ENSDARG00000098284	ctxn1	0.323333333333333	0.136666666666667	-0.92707084478845	0.113115146535937	0.516173960700673
ENSDARG00000098286	CU695232.1	5.61666666666667	8.53666666666667	0.551116296432821	0.107610685457972	0.503241923609404
ENSDARG00000098288	tax1bp1a	1.95333333333333	1.27	-0.539117617353719	0.017904468318253	0.209325845275841
ENSDARG00000098289	vstm2l	0.526666666666667	0.526666666666667	0.426555154414244	0.424964969890631	0.870064892067305
ENSDARG00000098290	UNC80	0.19	0.093333333333333	-0.877521243924926	0.077758412751878	0.435827555598218
ENSDARG00000098291	trpc3	0.39	0.346666666666667	0.02644751439941	0.95340293545832	1
ENSDARG00000098293	si:dkey-27i16.2	1.07	1.97333333333333	0.901356236841721	0.033234063016333	0.29045080097001
ENSDARG00000098294	col5a3a	10.8166666666667	10.8133333333333	0.076023816125744	0.662780744668203	1
ENSDARG00000098295	efna3b	9.94	6.30333333333333	-0.600767321956847	0.011136503329407	0.163439813542594
ENSDARG00000098296	gnsb	20.26	25.6733333333333	0.42799113822119	0.021855747243552	0.233227199395024
ENSDARG00000098297	CABZ01101812.1	6.5	4.08666666666667	-0.565382486796981	0.041109680297332	0.321123372192578
ENSDARG00000098298	CABZ01088202.1	0.39	0.216666666666667	-0.570304428422803	0.366129204647963	0.842250562006911
ENSDARG00000098299	MBD1 (2 of 2)	14.2233333333333	16.02	0.259103646168435	0.113451355572441	0.516893465080905
ENSDARG00000098300	si:ch1073-216f23.1	0.076666666666667	0.02	-1.13621519473289	0.451150549134217	0.892021576847172
ENSDARG00000098301	DUPD1 (10 of 11)	0.31	0.14	-1.25671793925091	0.204051315825421	0.657590187107408
ENSDARG00000098302	BX664622.2	0	2.19333333333333	3.49233588120679	0.071850309976999	0.419308911624038
ENSDARG00000098304	TAOK1 (2 of 2)	6.16	6.87666666666667	0.244710648818073	0.087746561939011	0.459559982713684
ENSDARG00000098305	si:ch211-76m11.8	0	0	0	1	1
ENSDARG00000098306	RNH1 (14 of 29)	0.213333333333333	0.106666666666667	-0.806527827213321	0.606014270647753	1
ENSDARG00000098307	U1	0	0	0	1	1
ENSDARG00000098308	LGR6	1.81	2.16	0.344732770259093	0.146878956430021	0.581170182857376
ENSDARG00000098309	CR524823.2	0	0.013333333333333	1.10873170249	0.389997196553484	0.850992854994095
ENSDARG00000098311	ZFOS-932H1.3	0.733333333333333	0.623333333333333	-0.124503152856565	0.664429228934986	1
ENSDARG00000098312	scarb2	96.04	92.9866666666667	0.091075059889811	0.684512406652396	1
ENSDARG00000098313	nadka	46.15	50.3233333333333	0.215168699520378	0.181154707656238	0.620704615188897
ENSDARG00000098314	CABZ01102031.1	0	0	0	1	1
ENSDARG00000098315	cyp1a	8.67666666666667	26.72	1.27971312476071	0.031257075100324	0.284012144566678
ENSDARG00000098316	si:ch211-128b10.8	0.573333333333333	0.59	0.154981041542169	0.760157390349343	1
ENSDARG00000098317	dync1li1	19.1866666666667	14.1066666666667	-0.276402474063634	0.206290925423042	0.660023379520342
ENSDARG00000098318	si:ch211-128n12.1	0	0.006666666666667	1.10437769864061	0.413162069711586	0.859715300217067
ENSDARG00000098319	dre-mir-193a-1	0	0	0	1	1
ENSDARG00000098320	grm1b	0.07	0.043333333333333	-0.438143866844364	0.879456756841295	1
ENSDARG00000098321	si:dkey-241f8.2	0	0.003333333333333	1.10437769864061	0.413162069711586	0.859715300217067
ENSDARG00000098323	FO704889.1	6.91666666666667	7.79	-0.033291960254124	0.922016677130315	1
ENSDARG00000098324	CABZ01054394.4	2.28666666666667	1.72	-0.314898662440374	0.190555454372503	0.636574371085222
ENSDARG00000098325	PPP1R36	0.066666666666667	0.053333333333333	-0.086751348545111	0.944840263975542	1
ENSDARG00000098326	si:dkey-172h23.1	0.026666666666667	0.016666666666667	-1.02861944226324	0.550674504390635	0.972327012081365
ENSDARG00000098327	CT573860.1	1.58	1.50333333333333	0.023326678476948	0.909452949790251	1
ENSDARG00000098328	5S_rRNA	0.266666666666667	0	-2.2008609374697	0.17728507477384	0.614823431145937
ENSDARG00000098330	spef2	0.593333333333333	0.613333333333333	0.07263746702284	0.826978023060237	1
ENSDARG00000098331	U3	0	0	0	1	1
ENSDARG00000098332	zgc:112970	2.75666666666667	1.26	-1.01382259324855	0.056031710803461	0.372781402124935
ENSDARG00000098334	exosc3	18.8366666666667	11.77	-0.480232966280091	0.188428692910476	0.633464578235803
ENSDARG00000098335	si:dkeyp-87d1.6	1.17	0.503333333333333	0.017941389014893	0.982989233655732	1
ENSDARG00000098337	CABZ01002281.1	0.11	0.06	-0.365944329768607	0.83417321538847	1
ENSDARG00000098338	si:ch73-340n8.4	5.95	8.26333333333333	0.602192672923284	0.012560217480332	0.174679240318423
ENSDARG00000098339	5S_rRNA	0	0	0	1	1
ENSDARG00000098340	U1	0	0	0	1	1
ENSDARG00000098342	si:ch211-250c4.9	0	0.05	2.55429766834116	0.135823591483144	0.559220947272265
ENSDARG00000098343	CABZ01083725.1	0	0	0	1	1
ENSDARG00000098344	rab18b	13.7	13.8366666666667	0.088077567520584	0.582224135032327	0.987857859796192
ENSDARG00000098345	mamdc2a	0.156666666666667	0.093333333333333	-0.684863352111344	0.267435704611975	0.735748521490806
ENSDARG00000098347	si:ch1073-181h11.4	0.153333333333333	0.34	1.19565518902189	0.182735522627884	0.62408345191745
ENSDARG00000098348	znf326	0.963333333333333	0.413333333333333	-1.11261608403451	0.008687795776796	0.14365536453978
ENSDARG00000098349	hdac4	5.88	5.34333333333333	-0.112098248230853	0.596092643729658	0.996731829055092
ENSDARG00000098350	mxd3	15.5466666666667	8.95666666666667	-0.714224960374653	0.000408752308441	0.027872525364133
ENSDARG00000098351	si:ch211-66c13.1	0	0	0	1	1
ENSDARG00000098353	si:dkey-35i15.3	2.18	1.77333333333333	-0.215386350993366	0.543054981382063	0.966736121144687
ENSDARG00000098354	CR388206.1	0	0	0	1	1
ENSDARG00000098355	atp5h	203.8	154.41	-0.313116291966734	0.05575271924249	0.372453037061522
ENSDARG00000098356	si:dkey-43b14.3	0	0	0	1	1
ENSDARG00000098357	si:ch211-229l10.4	0	0	0	1	1
ENSDARG00000098359	il17rd	7.07333333333333	7.83	0.237206525096292	0.301779129066766	0.77375089955634
ENSDARG00000098360	cyp19a1b	0.323333333333333	0.353333333333333	0.195366156571145	0.642174246479731	1
ENSDARG00000098361	nudcd3	31.02	30.41	0.06001017336885	0.654926900993428	1
ENSDARG00000098362	CABZ01081748.1	1.04	0.893333333333333	-0.248365456028052	0.559941887868166	0.978730477658478
ENSDARG00000098363	si:ch211-150g5.4	6.89	6.74666666666667	0.060228878093713	0.728239788225966	1
ENSDARG00000098364	DGKA (2 of 2)	0.33	0.516666666666667	0.660496617047736	0.230942450544432	0.688273475387654
ENSDARG00000098365	LRRC74B	2.20333333333333	3.40333333333333	0.755746542433961	0.056295655839523	0.373446828522978
ENSDARG00000098366	5S_rRNA	0	0.096666666666667	1.10437769864061	0.413162069711586	0.859715300217067
ENSDARG00000098367	srp54	49.7	37.88	-0.306060267923086	0.116877981146254	0.523096124953881
ENSDARG00000098368	aplp1	9.79333333333333	9.37	-0.046446695278136	0.829287037523376	1
ENSDARG00000098369	si:dkey-165o8.1	0.916666666666667	0.543333333333333	-0.130712204850835	0.960348573596647	1
ENSDARG00000098371	BX511078.1	0.46	0.823333333333333	1.07037754099099	0.20534564217084	0.658738995276094
ENSDARG00000098372	CABZ01029904.1	0.506666666666667	0.556666666666667	0.156098211050522	0.74576002277362	1
ENSDARG00000098373	si:ch211-268m12.3	0.33	0.14	-0.912748286378187	0.473776088546668	0.91203388062855
ENSDARG00000098374	FLNB (2 of 2)	7.37666666666667	7.24333333333333	0.06556998286118	0.640291149231991	1
ENSDARG00000098375	polr1a	15.8033333333333	13.7866666666667	-0.143363684568521	0.448206022557765	0.88972311266509
ENSDARG00000098376	si:ch211-207l14.1	0.11	0.116666666666667	0.001650974095571	0.999169008354116	1
ENSDARG00000098377	tnfrsf11b	1.53666666666667	1.06333333333333	-0.435594891128416	0.091732299590846	0.468376668757055
ENSDARG00000098378	si:ch211-7c8.2	30.7166666666667	28.33	0.000513320691193	0.997719982795652	1
ENSDARG00000098379	si:dkey-38l22.2	0.833333333333333	0.51	-0.624828462770108	0.034557513951566	0.295291963191718
ENSDARG00000098380	BX957331.1	7.14666666666667	6.19333333333333	-0.108015558508564	0.671072489771355	1
ENSDARG00000098382	si:dkey-161l11.15	0	0	0	1	1
ENSDARG00000098383	si:dkey-14o6.1	0.123333333333333	0.283333333333333	0.360308440253209	0.852585815665299	1
ENSDARG00000098384	si:dkey-246j6.2	0	0.916666666666667	2.53988988266939	0.177591301181323	0.614823431145937
ENSDARG00000098386	ctps1b	5.11333333333333	4.26	-0.468004337738313	0.190018136255887	0.635569048414603
ENSDARG00000098387	tmem176l.3a	6.9	6.07	-0.049823382861858	0.825472840800205	1
ENSDARG00000098389	zgc:113381	2.06	2.08333333333333	0.093602424007932	0.705585953457638	1
ENSDARG00000098390	si:ch211-129p6.2	0.62	0.3	-1.37179218073892	0.273171841622654	0.74235352659073
ENSDARG00000098391	psmg3	21.05	19.0966666666667	-0.053282899325898	0.728576091523364	1
ENSDARG00000098392	si:ch73-28h20.1	0.14	0.063333333333333	-0.817513129923478	0.146005248170347	0.579378434786997
ENSDARG00000098394	si:ch211-106g8.11	0	0	0	1	1
ENSDARG00000098395	si:ch73-166c6.2	0.406666666666667	0.236666666666667	-0.570597538094437	0.369265830653661	0.844922612215191
ENSDARG00000098396	LRG1 (2 of 3)	0.113333333333333	0.483333333333333	1.93794305406344	0.171314776479774	0.612650919784028
ENSDARG00000098397	si:ch73-59f11.2	1.26	1.47666666666667	0.020725534136913	0.970030022872357	1
ENSDARG00000098398	CABZ01079480.1	0.046666666666667	0.043333333333333	-0.281293423076579	0.735844304124703	1
ENSDARG00000098399	AL929290.1	0	0.19	1.69168912567302	0.296311302956156	0.767330140286607
ENSDARG00000098400	si:dkey-161l11.29	0	0	0	1	1
ENSDARG00000098401	fam136a	22.6733333333333	30.4666666666667	0.334029324251525	0.227861862614412	0.683692928083775
ENSDARG00000098402	CABZ01088311.1	0.106666666666667	0.093333333333333	-0.109502735582383	0.936056957359034	1
ENSDARG00000098403	si:rp71-81e14.6	0	0	0	1	1
ENSDARG00000098405	map3k1	17.1566666666667	16.1166666666667	-0.00394280934154	0.975582873695463	1
ENSDARG00000098406	si:dkey-22a18.2	0.693333333333333	0.43	-0.440124189467428	0.561395794242051	0.979710769664174
ENSDARG00000098407	si:dkey-28n18.12	0	0	0	1	1
ENSDARG00000098408	stbd1	24.0566666666667	44.2966666666667	0.969087789840559	4.11413020038656e-06	0.002220723804944
ENSDARG00000098409	si:ch211-117l9.1	0	0.003333333333333	1.13106778758421	0.406282315364935	0.859715300217067
ENSDARG00000098410	si:dkey-19b23.10	0.076666666666667	0.07	-0.162438680617063	0.864484753888688	1
ENSDARG00000098411	RNF223 (2 of 2)	0.113333333333333	0.253333333333333	0.964063970689425	0.28180692614231	0.75188854120253
ENSDARG00000098414	CABZ01067722.1	6.89	7.55	0.301760075275447	0.277661890098805	0.747796889131218
ENSDARG00000098417	syn3	0.34	0.413333333333333	0.446327938256207	0.50520939914311	0.937222627455982
ENSDARG00000098418	CABZ01092941.1	0.233333333333333	0.143333333333333	-0.538055584472132	0.369265830612006	0.844922612215191
ENSDARG00000098419	SNORD15	5.84666666666667	7.89666666666667	0.537871404497939	0.322023593573372	0.793536755223359
ENSDARG00000098420	SNTA1	23.02	27.1566666666667	0.327269553260823	0.04012678893063	0.31713185528824
ENSDARG00000098422	si:ch73-78i9.4	0.123333333333333	0.073333333333333	-0.436822249623383	0.522781962203056	0.95117321345671
